06/12 22:18:00 FINE sim.Admin|Log for simulation 71 started
06/12 22:18:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@228c53a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@7d1d5f3f
06/12 22:18:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=2078378889, reachImps=6507, dayStart=1, dayEnd=5, targetSegment=[MALE, OLD], videoCoef=2.353807988472039, mobileCoef=1.6174656196642156, budgetMillis=6507, advertiser=DummyAdnetwork-3]
06/12 22:18:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@228c53a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@3ac02baa
06/12 22:18:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=893959531, reachImps=10490, dayStart=1, dayEnd=5, targetSegment=[LOW_INCOME, OLD], videoCoef=2.340526034909706, mobileCoef=2.435703983018937, budgetMillis=10490, advertiser=DummyAdnetwork-4]
06/12 22:18:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@228c53a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@223be85a
06/12 22:18:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=1441894999, reachImps=3312, dayStart=1, dayEnd=5, targetSegment=[HIGH_INCOME, MALE], videoCoef=2.0924764066449426, mobileCoef=1.8988740127369028, budgetMillis=3312, advertiser=DummyAdnetwork-5]
06/12 22:18:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@228c53a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@6e577e38
06/12 22:18:01 FINE agents.DemandAgent|Allocating initial campaign : CampaignImpl [id=503592316, reachImps=5590, dayStart=1, dayEnd=5, targetSegment=[FEMALE, YOUNG], videoCoef=2.1629467330356906, mobileCoef=2.3980034426113073, budgetMillis=5590, advertiser=DummyAdnetwork-6]
06/12 22:18:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@228c53a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@638067de
06/12 22:18:01 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@228c53a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@3a3a22d3
06/12 22:18:01 INFO agents.DemandAgent|Day 0 :Notifying new campaign opportunity: CampaignImpl [id=1867066642, reachImps=8714, dayStart=2, dayEnd=4, targetSegment=[LOW_INCOME, MALE], videoCoef=2.353878808970099, mobileCoef=2.305804817515417, budgetMillis=0, advertiser=null]
06/12 22:18:01 INFO sim.Simulation|***** START OF TIME 0 COMPLETE *****
06/12 22:18:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.15344813951616548 Cmp ID: 1867066642 Cmp Bid: 7996
06/12 22:18:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.10537723161673518 Cmp ID: 1867066642 Cmp Bid: 959
06/12 22:18:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.12307509743095905 Cmp ID: 1867066642 Cmp Bid: 3412
06/12 22:18:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1695796970325416 Cmp ID: 1867066642 Cmp Bid: 3785
06/12 22:18:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.16394831984328265 Cmp ID: 1867066642 Cmp Bid: 3265
06/12 22:18:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10391152055263142 Cmp ID: 1867066642 Cmp Bid: 2504
06/12 22:18:01 FINE agents.DemandAgent|Day 0 :Got AdNetBidMessage from adv2 : UCS Bid: 0.1 Cmp ID: 1867066642 Cmp Bid: 874
06/12 22:18:10 INFO sim.Simulation|***** START OF TIME 1 *****
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #452165940 at price 3.312
06/12 22:18:10 INFO demand.CampaignImpl|Applied daily limit for campaign #452165940 at price 3.312
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-2
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #813166095 at price 5.882
06/12 22:18:10 INFO demand.CampaignImpl|Applied daily limit for campaign #813166095 at price 5.882
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-3
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2078378889 at price 6.507
06/12 22:18:10 INFO demand.CampaignImpl|Applied daily limit for campaign #2078378889 at price 6.507
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-4
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #893959531 at price 10.49
06/12 22:18:10 INFO demand.CampaignImpl|Applied daily limit for campaign #893959531 at price 10.49
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-5
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1441894999 at price 3.312
06/12 22:18:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1441894999 at price 3.312
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: DummyAdnetwork-6
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #503592316 at price 5.59
06/12 22:18:10 INFO demand.CampaignImpl|Applied daily limit for campaign #503592316 at price 5.59
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv1
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #568097685 at price 7.02
06/12 22:18:10 INFO demand.CampaignImpl|Applied daily limit for campaign #568097685 at price 7.02
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Initialized AdxQueryBid for advertiser: adv2
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1037419953 at price 0.29949025484438785
06/12 22:18:10 INFO demand.CampaignImpl|Applied daily limit for campaign #1037419953 at price 0.29949025484438785
06/12 22:18:10 INFO agents.DemandAgent|Day 1 : Auction pending campaign: CampaignImpl [id=1867066642, reachImps=8714, dayStart=2, dayEnd=4, targetSegment=[LOW_INCOME, MALE], videoCoef=2.353878808970099, mobileCoef=2.305804817515417, budgetMillis=0, advertiser=null]
06/12 22:18:10 FINE agents.DemandAgent|Day 1 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
06/12 22:18:10 FINE agents.DemandAgent|Day 1 :Reporting campaign auction results... CampaignImpl [id=1867066642, reachImps=8714, dayStart=2, dayEnd=4, targetSegment=[LOW_INCOME, MALE], videoCoef=2.353878808970099, mobileCoef=2.305804817515417, budgetMillis=3265, advertiser=DummyAdnetwork-5]
06/12 22:18:10 FINE agents.DemandAgent|Day 1 :Reporting UCS auction results... DummyAdnetwork-5[efday=1, level=1.0, price=0.0] DummyAdnetwork-4[efday=1, level=1.0, price=0.0] adv2[efday=1, level=1.0, price=0.0] DummyAdnetwork-3[efday=1, level=1.0, price=0.0] adv1[efday=1, level=1.0, price=0.0] DummyAdnetwork-2[efday=1, level=1.0, price=0.0] DummyAdnetwork-6[efday=1, level=1.0, price=0.0] DummyAdnetwork[efday=1, level=1.0, price=0.0] 
06/12 22:18:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@228c53a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@38e36898
06/12 22:18:10 INFO agents.DemandAgent|Day 1 :Notifying new campaign opportunity: CampaignImpl [id=374813091, reachImps=12610, dayStart=3, dayEnd=7, targetSegment=[FEMALE], videoCoef=2.0316102102383304, mobileCoef=1.7623139398007996, budgetMillis=0, advertiser=null]
06/12 22:18:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
06/12 22:18:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
06/12 22:18:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
06/12 22:18:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
06/12 22:18:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for fox
06/12 22:18:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for target
06/12 22:18:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv1 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv1 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: adv2 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: adv2 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-2 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-3 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-4 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-5 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-5 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registering AdxQueryBid for advertiser: DummyAdnetwork-6 to the event bus
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Registered AdxQueryBid for advertiser: DummyAdnetwork-6 to the event bus
06/12 22:18:10 SEVERE demand.CampaignImpl|Campaign #1037419953 impressed while over limit. Current cost: 0.30081558441464873 Budget limit: 0.29949025484438785
06/12 22:18:10 INFO agents.DemandAgent|Posting DIRECTLY to CampaignLimitReached to the event bus for campaign #1037419953 advertiser name: adv2
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork-3
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork-2
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork-5
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is adv2
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork-4
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork-6
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is adv1
06/12 22:18:10 INFO agents.DemandAgent|Posting CampaignLimitReached to the event bus for campaign #1037419953 advertiser name: adv2
06/12 22:18:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1037419953 due to limit
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork-5
06/12 22:18:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1037419953 due to limit
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork-2
06/12 22:18:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1037419953 due to limit
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork-6
06/12 22:18:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1037419953 due to limit
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is adv1
06/12 22:18:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1037419953 due to limit
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork-4
06/12 22:18:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1037419953 due to limit
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is adv2
06/12 22:18:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1037419953 due to limit
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork
06/12 22:18:10 SEVERE tracker.AdxBidTrackerImpl|Limit request was already sent today to stop bidding for campaign #1037419953 due to limit
06/12 22:18:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for campaign #1037419953 due to limit. My name is DummyAdnetwork-3
06/12 22:18:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 375
06/12 22:18:10 INFO sim.Simulation|***** START OF TIME 1 COMPLETE *****
06/12 22:18:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.10760499643420171 Cmp ID: 374813091 Cmp Bid: 5503
06/12 22:18:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.12400432488644185 Cmp ID: 374813091 Cmp Bid: 12238
06/12 22:18:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.16016802798940608 Cmp ID: 374813091 Cmp Bid: 253
06/12 22:18:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11784658317094897 Cmp ID: 374813091 Cmp Bid: 8359
06/12 22:18:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13757030904275475 Cmp ID: 374813091 Cmp Bid: 4632
06/12 22:18:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.11620511775618403 Cmp ID: 374813091 Cmp Bid: 4214
06/12 22:18:10 FINE agents.DemandAgent|Day 1 :Got AdNetBidMessage from adv2 : UCS Bid: 0.1 Cmp ID: 374813091 Cmp Bid: 1264
06/12 22:18:20 INFO sim.Simulation|***** START OF TIME 2 *****
06/12 22:18:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #452165940 at price 3.312
06/12 22:18:20 INFO demand.CampaignImpl|Applied daily limit for campaign #452165940 at price 3.312
06/12 22:18:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #813166095 at price 5.882
06/12 22:18:20 INFO demand.CampaignImpl|Applied daily limit for campaign #813166095 at price 5.882
06/12 22:18:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #2078378889 at price 6.507
06/12 22:18:20 INFO demand.CampaignImpl|Applied daily limit for campaign #2078378889 at price 6.507
06/12 22:18:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #893959531 at price 10.49
06/12 22:18:20 INFO demand.CampaignImpl|Applied daily limit for campaign #893959531 at price 10.49
06/12 22:18:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1867066642 at price 3.265
06/12 22:18:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1867066642 at price 3.265
06/12 22:18:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #503592316 at price 5.59
06/12 22:18:20 INFO demand.CampaignImpl|Applied daily limit for campaign #503592316 at price 5.59
06/12 22:18:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #568097685 at price 7.02
06/12 22:18:20 INFO demand.CampaignImpl|Applied daily limit for campaign #568097685 at price 7.02
06/12 22:18:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1037419953 at price 0.299752786479101
06/12 22:18:20 INFO demand.CampaignImpl|Applied daily limit for campaign #1037419953 at price 0.299752786479101
06/12 22:18:20 INFO agents.DemandAgent|Day 2 : Auction pending campaign: CampaignImpl [id=374813091, reachImps=12610, dayStart=3, dayEnd=7, targetSegment=[FEMALE], videoCoef=2.0316102102383304, mobileCoef=1.7623139398007996, budgetMillis=0, advertiser=null]
06/12 22:18:20 FINE agents.DemandAgent|Day 2 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.0DummyAdnetwork-4: 1.0adv2: 1.0DummyAdnetwork-3: 1.0adv1: 1.0DummyAdnetwork-2: 1.0DummyAdnetwork-6: 1.0DummyAdnetwork: 1.0
06/12 22:18:20 FINE agents.DemandAgent|Day 2 :Reporting campaign auction results... CampaignImpl [id=374813091, reachImps=12610, dayStart=3, dayEnd=7, targetSegment=[FEMALE], videoCoef=2.0316102102383304, mobileCoef=1.7623139398007996, budgetMillis=4214, advertiser=adv2]
06/12 22:18:20 FINE agents.DemandAgent|Day 2 :Reporting UCS auction results... DummyAdnetwork-5[efday=2, level=0.9, price=0.13810332556454893] DummyAdnetwork-4[efday=2, level=1.0, price=0.16394831984328265] adv2[efday=2, level=0.5314410000000002, price=0.0] DummyAdnetwork-3[efday=2, level=0.7290000000000001, price=0.07682000184859995] adv1[efday=2, level=0.47829690000000014, price=0.0] DummyAdnetwork-2[efday=2, level=0.6561000000000001, price=0.06817634863458148] DummyAdnetwork-6[efday=2, level=0.5904900000000002, price=0.05904900000000002] DummyAdnetwork[efday=2, level=0.81, price=0.09969082891907684] 
06/12 22:18:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@228c53a5 event: tau.tac.adx.messages.UserClassificationServiceNotification@32852eca
06/12 22:18:20 INFO agents.DemandAgent|Day 2 :Notifying new campaign opportunity: CampaignImpl [id=563655164, reachImps=8012, dayStart=4, dayEnd=8, targetSegment=[LOW_INCOME], videoCoef=2.8867894912414402, mobileCoef=1.7774709199530754, budgetMillis=0, advertiser=null]
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.06
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, OLD], adType=video] to 0.062081636030762
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.06
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 0.09909381229012101
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, OLD], adType=text] to 0.09147530723983266
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 0.0600284150284185
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 0.09996153640137173
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, OLD], adType=text] to 0.06126180018001082
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 0.06
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, OLD], adType=video] to 0.06026158816334672
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, OLD], adType=video] to 0.08554243203859002
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, OLD], adType=text] to 0.06
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=text] to 0.06209028797152843
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=text] to 0.06
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, YOUNG], adType=video] to 0.0623900894520039
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for webmd
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=video] to 0.06
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, OLD], adType=video] to 0.062415476278447915
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, YOUNG], adType=video] to 0.06223442986993327
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=video] to 0.09956705845433622
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, OLD], adType=text] to 0.06839227267868363
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=text] to 0.06
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, OLD], adType=text] to 0.09913019344609438
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, OLD], adType=text] to 0.06108382192489055
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, YOUNG], adType=text] to 0.06
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, FEMALE, YOUNG], adType=video] to 0.06
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[LOW_INCOME, MALE, OLD], adType=video] to 0.06008912715260441
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, FEMALE, OLD], adType=video] to 0.07725444809028989
06/12 22:18:20 FINE agents.DefaultAdxUserManager|Updated reserve price for ReservePriceType [marketSegment=[HIGH_INCOME, MALE, OLD], adType=text] to 0.06
